Engine_Speed,tCell_Ambient,tCoolant_Out,tOil_Gallery_PRT,pgCrankcase,pgOil_Gallery,qCoolant,TC1_MB1_Rr_NonThrust,TC2_MB2_Fr_Thrust,TC3_MB2_Rr_NonThrust,qOil,Dyno_Torque
1499.41793154306,35.2118935518426,99.6357431058329,100.000624746032,0.232567998501292,207.831927943243,60.5112586657211,100.905593605391,102.569557610881,100.992929048,10.1156457110035,-4.64703660516695
1999.81226174114,35.1328140428294,99.6769618888801,100.009855914859,0.222440899210858,213.200693205522,60.6870908578241,101.665864798793,104.042068461607,101.978844993455,11.0756118955285,-5.72093392597048
2499.59860412069,35.1747544234735,99.6383368583748,100.050720019114,0.252491212232337,217.865622215316,60.9806083679204,102.781126874977,105.765998300325,103.43295741355,12.2317703054943,-6.9214012163411
2799.00217904997,35.2892948684147,99.6426220206624,99.9342419732994,0.340657514783638,222.812703804367,61.1207068602248,103.508270463415,106.812710463814,103.567817606466,13.1534657974154,-7.72907154206167
3099.64815063001,35.3326354025922,99.661888473115,99.9687803849618,0.481226113045095,220.603174927973,61.6399480342869,104.296011757068,107.658873070047,105.729565697002,13.6926498218223,-8.58898055679193
3100.16774185669,34.9066765443642,99.6059958919713,99.9996426332629,0.448572660840129,526.428115553652,60.7243896166488,102.592083499181,105.379910330899,102.901632035787,29.5309695985954,-9.14891994173929
3500.27136423413,34.8459547168156,99.6445499471245,100.006748771088,0.417023137860692,527.842300010028,61.6944893836979,103.182050644661,106.426265396052,103.865715454903,30.6872747485088,-10.4285789663955
599.400796818347,19.5864372223985,74.5867924835274,49.984681614268,0.205914987459403,210.949282237592,59.8081470171615,63.7859851552266,62.7445274578319,63.0993285294904,7.11920622658179,-4.57437237786957
1000.87481935264,19.6949051187441,74.6046016025382,50.0660961403099,0.215147086678849,215.307513535459,60.0363023122156,64.48828781841,64.1913180772083,63.912051545999,7.26027266119895,-5.70295890199124
1250.3795862618,19.3671635045953,74.6054518831858,50.0154084688404,0.224058598161036,214.799848841519,59.9236460367843,65.1602144617842,65.6256495031024,64.8732235820405,7.90505927480591,-6.55913485281935
1500.4266452465,19.63349551074,74.6406857561216,50.0403666560712,0.218290183151934,218.413563239841,60.0188963254297,65.8218196107377,67.5057994925379,65.4049674279108,7.70858340774381,-7.34966568381397
1999.47288858737,19.5930697104606,74.5768555275363,49.9850074943691,0.187220347106001,225.003759033791,60.1925895849868,67.2724224858514,70.498630275716,65.8253389759429,8.45331203154722,-8.85097261316908
2500.36445980303,19.8176513698636,74.5691891727001,49.9929902354356,0.165181030957251,225.276831585465,59.9325392087305,68.5338770621766,72.9720196371545,67.6431508127138,9.08923211389071,-10.4145813263564
2800.60715413249,19.6116525871805,74.5625821605794,49.9642202878209,0.27631852008833,229.169744258736,60.3225253264114,68.8625251568635,74.0862664982582,67.9430108658358,9.5528555871354,-11.464159660968
3099.51887836159,19.6435248294024,74.5642837387134,50.0227453452274,0.163352022164809,233.528676536179,59.8278390407567,69.823442663702,75.0304621556089,69.181424936775,10.2427699293174,-12.4402624732158
3099.47726142025,19.5750465699623,74.5643473928254,49.9850294501089,0.324069445440005,551.110109124117,59.8983011086786,66.1711784061974,68.4264319470419,60.3921214940208,20.7156102360048,-13.9055705509338
3500.30477805049,19.0797184270234,74.6039717725537,49.9671377583952,0.349271241188425,552.049120896383,59.7271869023645,67.4895136483769,70.2494217996332,62.1079983224677,21.4297025322099,-15.2901457731835
595.897167397095,-6.31578182840746,-6.62520336776998,-6.96423869189732,0.61153721092824,221.41831999849,46.2935613632207,2.41899350178971,5.4602186149504,-0.174341377863925,55.6712304614759,-24.6930009651824
595.897167397095,-6.29431917589766,-6.61541120963119,-6.97268555290816,0.569850936051785,221.797070850421,46.2418245315556,2.43878856644391,5.50911627719682,-0.156681535704478,76.5016773718402,-24.6930009651824
595.897167397095,-6.3214523587581,-6.61284877572575,-6.97402729256333,0.610165934799976,221.984387713857,46.898262405396,2.45419150581278,5.46665492607581,-0.146616340691309,76.5291485068151,-24.6930009651824
595.897167397095,-6.33599452530239,-6.61949890181375,-6.96182965933468,0.554766898640879,221.416618910891,46.973614597321,2.47157700173403,5.47708724079086,-0.132342064127215,67.6045195290273,-24.6930009651824
595.973812174236,-6.33700058713878,-6.62602700723959,-6.97320395232037,0.574503665566529,221.561433237796,46.244649791718,2.51144163887278,5.49654869338797,-0.099553928857063,71.5275233261552,-24.4371858456627
595.973812174236,-6.3693165127928,-6.62624054339841,-6.96423869189732,0.57986540717032,221.431065828761,46.2037252426152,2.53029117655586,5.51311228078651,-0.083785123336497,76.5291485068151,-24.4371858456627
595.973812174236,-6.34294549799022,-6.62639306922608,-6.96670871262614,0.536866291227885,220.955303676801,46.4446114540105,2.54511459939402,5.56219296609805,-0.068290823134419,68.4461319253298,-24.4371858456627
595.973812174236,-6.39193766075061,-6.62093264459417,-6.95692011196013,0.585362198695834,221.476650045725,46.7392252922062,2.5625915979254,5.53812543302734,-0.052979526478055,58.7451001759497,-24.4371858456627
595.973812174236,-6.35456093919231,-6.62785731717207,-6.96734908837066,0.547070351659608,221.954458433492,46.4472698211674,2.57851305208487,5.55389592047669,-0.040504784779898,46.3557230711933,-24.4371858456627
599.508699284886,-6.39455951886969,-6.61696697307382,-6.96179916525159,0.556977042552153,222.135907777384,46.2800907135014,2.60934943169257,5.58845677595093,-0.012169735788348,56.2763035243556,-25.0862055445482
599.508699284886,-6.36776168995476,-6.63182298869247,-6.96960565051796,0.552494423996501,221.943610918368,46.2995456695561,2.6231053240794,5.59272731413835,0.004849593961183,67.7861671706025,-25.0862055445482
599.508699284886,-6.40279093389477,-6.61657040592177,-6.96914823927187,0.591304395251645,222.143821532736,46.4797185897832,2.6355191781846,5.65105066424138,0.021380914255474,51.1018710318526,-25.0862055445482
599.508699284886,-6.39678504959869,-6.61202513625613,-6.96497054989106,0.626286220648718,221.772318793183,46.2639497756962,2.64918356796135,5.66264212503591,0.038461245186909,49.6308105400986,-25.0862055445482
599.508699284886,-6.41922327722261,-6.62111567558747,-6.97167924816682,0.593126270637966,221.831462404052,46.3266657829289,2.66077389857554,5.67115269756664,0.055724579664002,69.6705338504856,-25.0862055445482
616.164780079107,-6.41010774725037,-6.62035304644894,-6.97366136356646,0.613042238421288,221.661698792362,46.1982416152959,2.68746215985817,5.79487628962613,0.090312249800149,70.1688076377041,-26.3953640341476
616.164780079107,-6.42541208185258,-6.61965142764148,-6.96768452328444,0.553541060889855,221.853330008405,46.5374397277836,2.70057753397423,5.87775523430696,0.104342521636624,49.4812041263104,-26.3953640341476
616.164780079107,-6.4525147779907,-6.61294029122234,-6.96667821854305,0.619283103073217,222.109947701417,46.1529897689824,2.71720050814457,5.9876910887898,0.116512257425256,62.095494826411,-26.3953640341476
616.164780079107,-6.45324645932629,-6.60491743268499,-6.96893478069034,0.641210535556048,221.64794217091,46.4990066528325,2.7297668665999,6.11467859217827,0.127522970757866,65.4104342271822,-26.3953640341476
616.164780079107,-6.45742314028342,-6.61803465386776,-6.96670871262614,0.610607444159455,221.839031011196,46.2822484016423,2.74318724941633,6.23471121909005,0.140485721911147,62.7021213595747,-26.3953640341476
699.922411688166,-6.47080681137975,-6.61870576750965,-6.96423869189732,0.607658421349523,221.87963523258,46.1826013565068,2.76703892978554,6.58968445400034,0.163422166304769,51.2864052379787,-29.4114079890426
699.922411688166,-6.46754473209205,-6.61653990075626,-6.96615981913083,0.587481443621333,221.696460147646,46.2521361351018,2.77978829346113,6.7444304556073,0.175439399138667,50.7459240244173,-29.4114079890426
699.922411688166,-6.46794105948214,-6.61535019930011,-6.95939013268895,0.652993641226378,221.166509726954,46.1125658988957,2.78970107622325,6.94535927732715,0.19001868161223,52.3139824781572,-29.4114079890426
699.922411688166,-6.48452583642153,-6.61535019930011,-6.95847531019683,0.640015863171575,220.937750425055,46.6322587966923,2.79729579286254,7.1661766054629,0.205604483587137,44.2263018730984,-29.4114079890426
699.922411688166,-6.51037857694473,-6.61837021068873,-6.94530186630987,0.651897659169319,221.043193202749,46.230845355988,2.80354847122021,7.3549648971927,0.219909260742213,63.6911038950008,-29.4114079890426
793.932277064761,-6.49897654279891,-6.61226917758045,-6.96426918598041,0.602847267888142,220.573298570334,46.059672737122,2.80940463826738,7.52642700541912,0.238545121812023,76.5291485068151,-30.8425036724921
793.932277064761,-6.5013240204172,-6.6213902220773,-6.96670871262614,0.613403237250509,220.815296771372,46.0235642433171,2.8323107916654,7.80584221825563,0.26846620153293,65.2097836700404,-30.8425036724921
793.932277064761,-6.52004286791861,-6.62621003823284,-6.95935963860586,0.624216320886925,220.946009328616,46.1135672569279,2.84493815186084,7.91559504967329,0.286858057875178,51.7332410951902,-30.8425036724921
793.932277064761,-6.52885353066773,-6.62532538843214,-6.94960153202293,0.651131510574929,221.046989833042,46.1438464164738,2.8610731121106,7.98682152587127,0.305188913035465,76.5291485068151,-30.8425036724921
793.932277064761,-6.52574388499158,-6.64167615716235,-6.95695060604322,0.673131662246379,220.912653219609,46.5371059417729,2.87458499753711,8.05939017121386,0.327606847382924,64.2096378248993,-30.8425036724921
886.301286760992,-6.54437127232608,-6.62614902790176,-6.95396218590218,0.612055335147158,221.173412691123,46.39670124054,2.89526458742238,8.17075970637387,0.34538869190618,63.2813995902975,-32.0064092175631
886.301286760992,-6.55013326284364,-6.65241397543286,-6.94960153202293,0.682090406572984,220.913516090131,46.4878605842595,2.92375240003724,8.40923876029921,0.387235502688156,60.7842719759899,-32.0064092175631
886.301286760992,-6.54769432505844,-6.63157894736815,-6.94960153202293,0.661565415584969,220.345229564852,46.3835643768315,2.94330345773119,8.54970896282236,0.40266880170833,76.5291485068151,-32.0064092175631
886.301286760992,-6.54769432505844,-6.62437972830036,-6.9471620053772,0.696952390747211,220.487282706089,46.8190716743474,2.96163448062361,8.69826268405751,0.421640169278589,63.8533656725209,-32.0064092175631
886.301286760992,-6.54991985578743,-6.62099365492525,-6.9471924994603,0.680850284695624,220.363621033676,46.6468976974492,2.9792944843752,8.83266262158559,0.441465553395403,50.2018120256574,-32.0064092175631
979.975160812063,-6.56998011907074,-6.62007849995904,-6.95207155275176,0.700988305715625,220.456515208647,46.4234875679021,3.00079759775155,8.97895905835025,0.463517480651489,43.7747080615521,-33.0671974572239
979.975160812063,-6.56498029661111,-6.61925486048943,-6.95207155275176,0.705235885465201,219.792400748626,46.3541196823125,3.05304558812548,9.26273632090681,0.505608296161028,57.8751026261099,-33.0671974572239
979.975160812063,-6.58208334782989,-6.62474579028685,-6.96182965933468,0.685292647986146,220.155669238061,46.1834358215336,3.07851381460659,9.40012563516614,0.531411796103839,61.153051370515,-33.0671974572239
979.975160812063,-6.59653405420721,-6.60943219718512,-6.97405778664642,0.698756086336377,219.708825575284,46.2943958282475,3.10395154021773,9.4981039827241,0.557184795455668,55.1483540402255,-33.0671974572239
979.975160812063,-6.6097957784143,-6.62200032538817,-6.97448470380942,0.678375235168662,219.949270609384,46.6369198799138,3.13881403467041,9.58372827338263,0.582439284761449,57.6596651994978,-33.0671974572239
1073.46979335271,-6.59061963007809,-6.62456275929361,-6.97646681920906,0.726955548837688,219.749750291434,46.484534645081,3.17187697779087,9.67246395614915,0.607724274658096,61.0295324193324,-33.9404402808345
1073.46979335271,-6.62003931711217,-6.61483161148595,-6.97790004111345,0.785867181518523,219.461650151119,46.3960336685185,3.23663032488008,9.78270484907392,0.666834419917165,76.5291485068151,-33.9404402808345
1073.46979335271,-6.64049590778557,-6.61675343691501,-6.97646681920906,0.742196711638291,220.070540897781,46.7891263008122,3.26286107311216,9.80115967481259,0.697396012048045,76.5291485068151,-33.9404402808345
1073.46979335271,-6.6437884737956,-6.62584397624635,-6.96689167712457,0.770793532563134,219.446685510936,46.0733102798466,3.29113537963678,9.79774324426261,0.730001143772426,73.1924171694095,-33.9404402808345
1073.46979335271,-6.62970360808606,-6.61510615797578,-6.96667821854305,0.768502878121602,219.439462052001,46.1852597236638,3.32343580100626,9.85060640625448,0.758885203401121,51.2106284026159,-33.9404402808345
1166.58518130759,-6.66525112630546,-6.62273244936113,-6.96667821854305,0.788491565093543,219.468355887741,46.428804302216,3.35598022933612,9.91643370202973,0.792130847535474,56.0500532220228,-34.7396582099149
1166.58518130759,-6.66430603791366,-6.61629585943188,-6.96423869189732,0.849608147457894,218.897160256134,46.4755581855778,3.38846365592581,10.0100805037118,0.824278470395654,67.469288134448,-34.7396582099149
1166.58518130759,-6.65604413616631,-6.62608801757068,-6.95935963860586,0.793550742930397,218.703137656075,46.2418245315556,3.45922567441243,10.1070827282555,0.898516908765373,66.7005660089574,-34.7396582099149
1166.58518130759,-6.67686656750748,-6.61891930366846,-6.96182965933468,0.826236719658179,218.558643823936,46.1200522422795,3.50329943161636,10.3136547611516,0.932464066491547,62.2970630148369,-34.7396582099149
1166.58518130759,-6.72146864225447,-6.634049865777,-6.96426918598041,0.806140252460247,218.429657007734,46.3035391807561,3.53566085472596,10.5399932850869,0.971474322315259,76.5291485068151,-34.7396582099149
1260.25259620514,-6.65951962251023,-6.62447124379701,-6.96710513570604,0.834308549595007,217.745252763743,46.3391469955449,3.57750804841714,10.7517509714964,1.00923405391006,56.6831140390649,-35.0481214091914
1260.25259620514,-6.67957988579354,-6.64024241438187,-6.97649731329215,0.806099997195118,218.632949302535,46.5134786605839,3.61657966293495,10.9564317660524,1.04467574059276,76.4764967023538,-35.0481214091914
1260.25259620514,-6.74049235697913,-6.63609371186828,-6.9826571180726,0.835472056612928,218.030271223625,46.4088486671452,3.7096378174188,11.4122812137193,1.12083571619228,73.9868835489546,-35.0481214091914
1260.25259620514,-6.79055155502049,-6.6358496705439,-6.98378539914625,0.860731586202885,218.213618882663,46.0365461349492,3.75700566858677,11.5639768309066,1.16286553051992,58.8416971258391,-35.0481214091914
1260.25259620514,-6.78698460850961,-6.6360327015372,-6.97402729256333,0.863180664591054,217.467482416239,45.8276080131535,3.81059569724232,11.6832163578692,1.19937473788581,61.1912378377276,-35.0481214091914
1353.28240037577,-6.82695270146473,-6.644757178882,-6.96619031321392,0.922893506903649,217.15978278837,45.8467291831975,3.85494396227659,11.820666679817,1.23667696061642,68.8896368532347,-35.32929577023
1353.28240037577,-6.84554960207691,-6.63679533067573,-6.95051635451511,0.887894800266361,217.69675944045,45.4774307250981,3.90414186564674,11.9947216148001,1.28166533226607,76.5291485068151,-35.32929577023
1353.28240037577,-6.84554960207691,-6.63578866021282,-6.94371617399013,0.876067543660082,217.502391692183,45.5027150154118,4.00265967586733,12.3148289557942,1.36688398337747,41.920749659297,-35.32929577023
1353.28240037577,-6.85777477772529,-6.62700317253694,-6.94231344616883,0.842867338384201,216.967140781146,45.5303238868718,4.05179657749744,12.5090774356352,1.40915780243273,59.0395442110266,-35.32929577023
1353.28240037577,-6.84917752203244,-6.62639306922608,-6.96158570667012,0.905492843912418,216.985014527657,45.9152745246892,4.09977444606613,12.7442925782315,1.456769224904,63.2123749315875,-35.32929577023
1445.64068326346,-6.82634296701843,-6.61382494102304,-6.96426918598041,0.889928340433843,216.800803998097,45.9282444953923,4.15183943121985,12.9888113933076,1.5064851881508,47.3526030160165,-35.7221609414126
1445.64068326346,-6.84622030996786,-6.62761327584775,-6.97738164170118,0.904866939467509,216.369442697816,45.832257175446,4.20460593638438,13.206608840868,1.56108124594942,53.9894507575072,-35.7221609414126
1445.64068326346,-6.79866102315634,-6.61397746685076,-6.99113447316653,0.906233021368015,216.518053655014,46.3790701866154,4.30724136405996,13.6137436493536,1.65685310152912,76.5291485068151,-35.7221609414126
1445.64068326346,-6.7576563816425,-6.62023102578672,-6.98381589322934,0.897106763196196,216.304406913959,46.1077498435979,4.35860482920281,13.8765952747916,1.70678256891255,41.9180870834847,-35.7221609414126
1445.64068326346,-6.75811368247724,-6.61138452777976,-6.98250464765726,1.00224053014366,216.626750687245,45.8881544113164,4.41179834654786,14.1055571293277,1.76314766098619,61.6855665329691,-35.7221609414126
1539.17084114851,-6.81890420677353,-6.6213902220773,-6.98256563582339,0.988379733369901,216.326595013076,45.7595633506779,4.46953649352855,14.2254372370185,1.81143009645842,51.3554262839671,-35.8003941721078
1539.17084114851,-6.79427093514294,-6.6144350443339,-6.9839378695616,0.932101574162665,215.774998869022,45.7139896392827,4.52321802479423,14.3041981627329,1.85934652483922,76.1300439272586,-35.8003941721078
1539.17084114851,-6.78939305957254,-6.62007849995904,-6.97402729256333,1.07174838745199,216.174902375445,45.488076114655,4.5808341682947,14.3832031192009,1.90820847153941,66.4847275702488,-35.8003941721078
1539.17084114851,-6.81164836686252,-6.59890791507331,-6.97402729256333,0.923132441380543,214.858235920387,46.1222218513493,4.70015357188071,14.5229717333076,2.01514354340645,42.7790022512458,-35.8003941721078
1539.17084114851,-6.83737916049648,-6.6043378345397,-6.9715877659176,1.05537618155696,215.252469134812,45.982973480225,4.75569565621867,14.5480763970809,2.06327347592389,64.80896666045,-35.8003941721078
1632.59984407563,-6.81472752581635,-6.5979927601071,-6.9715877659176,0.961271058697891,215.073756323145,46.9692992210393,4.79894588993158,14.5480763970809,2.11521598230996,44.7986183893161,-35.9063867382519
1632.59984407563,-6.83853765594449,-6.59628447083679,-6.97161826000069,1.02394720794675,214.59816674529,46.99724187851,4.85378645425868,14.6159779542615,2.16645697510415,55.7184993107673,-35.9063867382519
1632.59984407563,-6.84091562028504,-6.57645611323488,-6.97405778664642,1.09922195662404,214.890753812315,46.9150589942937,4.89816522016297,14.7890567662303,2.22739715582019,73.2878652738331,-35.9063867382519
1632.59984407563,-6.84125097423049,-6.5951252745462,-6.97646681920906,1.08362109355115,214.915333295448,47.7451728820805,4.96380309248326,15.1156614260382,2.34076785237743,50.6834239409,-35.9063867382519
1632.59984407563,-6.82430035662332,-6.5827401773364,-6.97402729256333,1.0869570863291,215.046588228448,47.6794647216801,4.99226040422809,15.2439605947271,2.39905448168087,56.5245986538342,-35.9063867382519
1725.17381655437,-6.85932960056334,-6.60040266818487,-6.98866445243771,1.01417556697593,214.248334382542,47.6114200592045,5.02215125686467,15.3786655706972,2.46158069312622,76.5291485068151,-36.3082959113792
1725.17381655437,-6.86262216657337,-6.61391645651968,-6.98866445243771,1.06953824354071,214.626394938055,47.8551315307622,5.04112279802785,15.4360738054743,2.52526592702764,74.9993849019356,-36.3082959113792
1725.17381655437,-6.87737774017392,-6.59674204831992,-6.97832695827645,1.0328254417431,214.078570770852,47.9110287666325,5.07452125071876,15.505226020267,2.58312554805775,68.6841958272638,-36.3082959113792
1725.17381655437,-6.86874999775869,-6.60906613519858,-6.9715877659176,1.09143970488475,213.811623285029,47.6490186691289,5.14482575615477,15.591094341679,2.70363338289706,63.0541015987034,-36.3082959113792
1725.17381655437,-6.88399335891625,-6.61382494102304,-6.97893683993788,1.23821040154497,213.616392666241,46.6625379562382,5.18395837241263,15.614887340152,2.76326203820229,71.0802467169096,-36.3082959113792
1818.38770660057,-6.87868866923344,-6.60134832831664,-6.97890634585479,1.18080509491412,213.396237416111,47.4979685783391,5.22925216441802,15.7016097692016,2.82584925082949,75.6478395256752,-36.4502553754306
1818.38770660057,-6.88463358008488,-6.59637598633338,-6.97649731329215,1.09645862745648,213.756054423462,47.4946426391606,5.27405794250285,15.826248476587,2.88489839490665,44.8116133488775,-36.4502553754306
1818.38770660057,-6.89152357932812,-6.59247132514411,-6.97890634585479,1.16683132368661,213.236803597232,47.3575638771062,5.3038572925293,15.9357572772511,2.94638758625978,74.6979105106434,-36.4502553754306
1818.38770660057,-6.90173663130366,-6.59372203693129,-6.97890634585479,1.17445125580844,214.94716089096,47.7674650192265,5.36757361003731,16.2277400738964,3.07513058065529,60.521569312808,-36.4502553754306
1818.38770660057,-6.91637025801492,-6.58533311640741,-6.97262456474203,1.131258654882,215.923437252116,47.2391175270085,5.4046321671326,16.3749516259869,3.14458042624602,51.4478324768114,-36.4502553754306
1912.7919263685,-6.91637025801492,-6.59009192223186,-6.96667821854305,1.20393239400918,217.388024367956,47.0701025962834,5.4530675487519,16.5405874999718,3.21317625529025,61.7088469108989,-36.7487858558082
1912.7919263685,-6.9272540178814,-6.58072683641069,-6.96423869189732,1.27142359239024,217.972483552146,46.7092799186711,5.53194279866841,16.6694052340121,3.27750200160159,54.0586416014103,-36.7487858558082
1912.7919263685,-6.93271114117578,-6.59094606686704,-6.96426918598041,1.10302802701414,219.224114223347,46.7292474746709,5.63470022982409,16.7970333181286,3.34762286019321,42.75956942181,-36.7487858558082
1912.7919263685,-6.9359122470189,-6.61095745546219,-6.97649731329215,1.28584406720499,219.628332082376,46.2993787765507,5.89096853987763,16.9162423412471,3.41627969041928,46.5105137404641,-36.7487858558082
1912.7919263685,-6.9456679981597,-6.58585170422162,-6.97649731329215,1.34267281455464,220.428804738194,46.1335348129277,6.04368639615449,17.0576581629404,3.5564909070116,54.7737979038771,-36.7487858558082
1989.19252443727,-6.95542374930056,-6.60018913202605,-6.97646681920906,1.16536655145869,220.977491775918,46.4193271636967,6.19741078114259,17.163048944638,3.62160966868759,43.6096319739129,-34.3900265046762
1989.19252443727,-6.96874644695225,-6.59478971772523,-6.97402729256333,1.33883557879799,221.610099135193,46.4258121490483,6.34024635552736,17.2429385125876,3.69874566319748,64.9347254990187,-34.3900265046762
1989.19252443727,-6.97252680051929,-6.5934474904414,-6.9715877659176,1.19028326201658,222.248746588117,46.0894512176518,6.47146109842788,17.3429606177067,3.7624308970989,53.9113437167184,-34.3900265046762
1989.19252443727,-6.98027042798736,-6.6035447002356,-6.9697581209333,1.26679293834347,221.523935350288,46.0608290672307,6.59520312816931,17.446124618778,3.83175874032588,74.4391023613361,-34.3900265046762
1989.19252443727,-6.97752662297898,-6.58804807614063,-6.97405778664642,1.31678997763365,222.569192046256,46.5188073158269,6.82228210559713,17.5358364245588,3.96644934995646,49.8547378624487,-34.3900265046762
1931.06579443763,-6.99161148868859,-6.59619295534014,-6.97649731329215,1.22305104783156,223.004867699144,46.6119693756108,6.91515725486073,17.5480989699257,4.03806473750455,46.9259803361044,-29.7061222142644
1931.06579443763,-6.99200781607868,-6.59033596355618,-6.97649731329215,1.17798203212733,223.434010189514,47.3442601203923,6.99522203870873,17.5160394296755,4.1001944412676,46.5545672675398,-29.7061222142644
1931.06579443763,-6.99694666509373,-6.58813959163722,-6.98137636658361,1.33279728902864,224.232781757733,47.2288059234624,7.07187072511248,17.5016111113707,4.17479888672869,53.4943995179476,-29.7061222142644
1931.06579443763,-7.00914135401973,-6.58972586024538,-6.98110191983596,1.30738842539063,224.538410496351,46.6306017875676,7.14278524794923,17.4976456116253,4.2432117122272,53.9310655638815,-29.7061222142644
1931.06579443763,-7.01889710516059,-6.59594891401582,-6.97890634585479,1.33653064023012,225.135763431472,47.3707007408146,7.26585625854983,17.4145226361908,4.37759731594826,69.2091893033663,-29.7061222142644
1837.71326327461,-7.03112228080891,-6.5976877084517,-6.9675320528691,1.36086170160823,225.043756780466,47.4518822669987,7.32762052037537,17.3916447530437,4.44000152502985,49.3125550570181,-28.750673072399
1837.71326327461,-7.02621391851619,-6.59814528593477,-6.95692011196013,1.2827651887011,225.341151268967,47.3281191825871,7.38520616300587,17.373647484968,4.50560829616102,48.6277600667987,-28.750673072399
1837.71326327461,-7.04380475729203,-6.57535792727537,-6.95695060604322,1.23990631690814,225.146093224284,47.0730947494511,7.44883097790369,17.3524778170959,4.56514544969337,66.0797487053859,-28.750673072399
1837.71326327461,-7.04468887223913,-6.58453998210336,-6.94472247873147,1.26177920999951,224.929019654587,47.2362922668461,7.50763665533565,17.3138599503436,4.62437759731625,46.2467633880209,-28.750673072399
1837.71326327461,-7.04313404940108,-6.57236842105237,-6.93493387806552,1.35876063647989,225.016564032326,47.5462125778203,7.62524801019952,17.2436401010041,4.75476762362296,52.8658835046665,-28.750673072399
1745.16466604188,-7.04584736768714,-6.56044090132564,-6.93493387806552,1.29794661788248,224.52637961594,47.5541996002202,7.68670726332476,17.2049612265635,4.8246139768961,47.4960497394928,-28.0140835498492
1745.16466604188,-7.07855962073119,-6.55629219881205,-6.94829028645091,1.2844325358116,224.011738983639,47.6067589759831,7.75969584532407,17.1539587990675,4.88442563574699,48.295360778691,-28.0140835498492
1745.16466604188,-7.06770634758703,-6.55037419669702,-6.93740389879434,1.37359145528756,223.810862726298,46.8899415969853,7.83198290731246,17.110643340309,4.94448129932544,65.4619299607346,-28.0140835498492
1745.16466604188,-7.06282847201663,-6.54839136093681,-6.93743439287737,1.30735726002408,223.553702657529,46.8395399093632,7.89917632400471,17.0737641926759,5.00886804681869,55.5536255355372,-28.0140835498492
1745.16466604188,-7.07270617004672,-6.54091759537919,-6.9413071414275,1.30662617246706,223.032898664362,47.0604585647587,7.96935882596056,17.0475308866672,5.06904571276095,51.300953667824,-28.0140835498492
1651.09390007487,-7.09172988477132,-6.54348002928469,-6.9398739195231,1.33979521237639,223.334237703817,47.3101543426518,8.11207239686518,17.0014700819311,5.16884364634591,64.6078247731718,-26.9139303768682
1651.09390007487,-7.08721784986869,-6.53801960465278,-6.93072569460161,1.30925055604208,222.309813167576,47.7686213493352,8.17737475961507,16.9930815247772,5.22435472187299,49.7141162872562,-26.9139303768682
